,frame_index,car_id,car_type,speed
1132,419,43,car,220.0
1133,419,61,car,240.0
1134,420,43,car,260.0
1135,420,61,car,180.0
1136,421,43,car,260.0
1137,421,61,car,200.0
1138,421,62,car,380.0
1139,422,43,car,260.0
1140,422,61,car,200.0
1141,422,62,car,360.0
1142,423,43,car,300.0
1143,423,61,car,160.0
1144,423,62,car,380.0
1145,424,43,car,300.0
1146,424,61,car,160.0
1147,424,62,car,360.0
1148,425,43,car,360.0
1149,425,61,car,200.0
1150,425,62,car,300.0
1151,426,43,car,380.0
1152,426,61,car,160.0
1153,426,62,car,280.0
1154,427,43,car,380.0
1155,427,61,car,160.0
1156,427,62,car,280.0
1157,428,43,car,420.0
1158,428,61,car,180.0
1159,428,62,car,260.0
1160,429,43,car,460.0
1161,429,59,car,160.0
1162,429,61,car,160.0
1163,429,62,car,280.0
1164,430,43,car,500.0
1165,430,59,car,200.0
1166,430,61,car,160.0
1167,430,62,car,280.0
1168,431,43,car,500.0
1169,431,59,car,180.0
1170,431,61,car,160.0
1171,431,62,car,280.0
1172,432,43,car,580.0
1173,432,59,car,140.0
1174,432,61,car,160.0
1175,432,62,car,260.0
1176,433,43,car,660.0
1177,433,61,car,160.0
1178,433,62,car,240.0
1179,434,43,car,740.0
1180,434,60,car,140.0
1181,434,61,car,140.0
1182,434,62,car,240.0
1183,435,43,car,780.0
1184,435,60,car,140.0
1185,435,62,car,240.0
1186,436,43,car,840.0
1187,436,59,car,140.0
1188,436,60,car,140.0
1189,436,62,car,240.0
1190,437,43,car,960.0
1191,437,59,car,160.0
1192,437,60,car,140.0
1193,437,62,car,220.0
1194,438,59,car,160.0
1195,438,60,car,140.0
1196,438,62,car,200.0
1197,439,59,car,180.0
1198,439,60,car,160.0
1199,439,62,car,180.0
1200,440,60,car,160.0
1201,440,62,car,200.0
1202,441,60,car,180.0
1203,441,62,car,240.0
1204,442,59,car,240.0
1205,442,60,car,180.0
1206,442,62,car,180.0
1207,443,59,car,260.0
1208,443,60,car,180.0
1209,443,62,car,160.0
1210,444,59,car,200.0
1211,444,60,car,180.0
1212,444,62,car,160.0
1213,445,59,car,200.0
1214,445,60,car,180.0
1215,445,62,car,180.0
1216,446,59,car,240.0
1217,446,60,car,220.0
1218,446,62,car,180.0
1219,447,59,car,220.0
1220,447,60,car,200.0
1221,447,62,car,160.0
1222,448,59,car,200.0
1223,448,60,car,220.0
1224,448,62,car,140.0
1225,449,59,car,220.0
1226,449,60,car,240.0
1227,449,62,car,160.0
1228,450,59,car,280.0
1229,450,60,car,240.0
1230,450,62,car,160.0
1231,451,59,car,280.0
1232,451,60,car,260.0
1233,451,62,car,180.0
1234,451,65,car,300.0
1235,452,59,car,280.0
1236,452,60,car,260.0
1237,452,62,car,160.0
1238,452,65,car,320.0
1239,453,59,car,220.0
1240,453,60,car,280.0
1241,453,62,car,140.0
1242,453,65,car,340.0
1243,454,57,car,140.0
1244,454,59,car,240.0
1245,454,60,car,320.0
1246,454,62,car,140.0
1247,454,65,car,440.0
1248,455,57,car,140.0
1249,455,59,car,340.0
1250,455,60,car,340.0
1251,455,62,car,140.0
1252,455,65,car,600.0
1253,456,57,car,140.0
1254,456,59,car,320.0
1255,456,60,car,320.0
1256,456,62,car,140.0
1257,456,65,car,520.0
1258,457,57,car,160.0
1259,457,59,car,280.0
1260,457,60,car,360.0
1261,457,65,car,420.0
1262,458,57,car,140.0
1263,458,59,car,280.0
1264,458,60,car,380.0
1265,458,62,car,140.0
1266,458,65,car,320.0
1267,459,57,car,140.0
1268,459,59,car,400.0
1269,459,60,car,420.0
1270,459,62,car,140.0
1271,459,65,car,300.0
1272,460,48,car,140.0
1273,460,57,car,180.0
1274,460,59,car,520.0
1275,460,60,car,420.0
1276,460,65,car,300.0
1277,461,48,car,140.0
1278,461,57,car,180.0
1279,461,59,car,440.0
1280,461,60,car,420.0
1281,461,62,car,140.0
1282,461,65,car,380.0
1283,462,48,car,140.0
1284,462,57,car,160.0
1285,462,59,car,420.0
1286,462,60,car,500.0
1287,462,65,car,420.0
1288,463,48,car,140.0
1289,463,57,car,200.0
1290,463,59,car,460.0
1291,463,60,car,540.0
1292,463,65,car,300.0
1293,464,57,car,180.0
1294,464,59,car,460.0
1295,464,60,car,580.0
1296,464,65,car,280.0
1297,464,66,car,380.0
1298,465,57,car,180.0
1299,465,59,car,460.0
1300,465,60,car,580.0
1301,465,65,car,320.0
1302,465,66,car,380.0
1303,466,48,car,140.0
1304,466,57,car,200.0
1305,466,59,car,520.0
1306,466,60,car,660.0
1307,466,65,car,340.0
1308,466,66,car,340.0
1309,467,48,car,160.0
1310,467,57,car,200.0
1311,467,59,car,540.0
1312,467,60,car,700.0
1313,467,65,car,240.0
1314,467,66,car,280.0
1315,468,48,car,140.0
1316,468,57,car,220.0
1317,468,59,car,600.0
1318,468,60,car,720.0
1319,468,65,car,180.0
1320,468,66,car,280.0
1321,469,48,car,160.0
1322,469,57,car,240.0
1323,469,59,car,680.0
1324,469,60,car,820.0
1325,469,65,car,200.0
1326,469,66,car,300.0
1327,470,48,car,180.0
1328,470,57,car,240.0
1329,470,59,car,700.0
1330,470,60,car,900.0
1331,470,65,car,220.0
1332,470,66,car,320.0
1333,471,48,car,200.0
1334,471,57,car,220.0
1335,471,59,car,740.0
1336,471,60,car,960.0
1337,471,66,car,280.0
1338,472,48,car,220.0
1339,472,57,car,240.0
1340,472,59,car,780.0
1341,472,60,car,1060.0
1342,472,66,car,260.0
1343,473,48,car,220.0
1344,473,57,car,260.0
1345,473,59,car,780.0
1346,473,60,car,1220.0
1347,473,66,car,280.0
1348,474,48,car,200.0
1349,474,57,car,260.0
1350,474,59,car,840.0
1351,474,66,car,280.0
1352,475,48,car,220.0
1353,475,57,car,300.0
1354,475,66,car,260.0
1355,476,48,car,220.0
1356,476,57,car,320.0
1357,476,66,car,240.0
1358,477,48,car,240.0
1359,477,57,car,320.0
1360,477,66,car,220.0
1361,477,68,van,420.0
1362,478,48,car,260.0
1363,478,57,car,320.0
1364,478,66,car,200.0
1365,478,68,van,160.0
1366,479,48,car,260.0
1367,479,57,car,340.0
1368,479,66,car,200.0
1369,479,68,van,140.0
1370,480,48,car,300.0
1371,480,57,car,380.0
1372,480,66,car,220.0
1373,480,68,van,400.0
1374,481,48,car,320.0
1375,481,57,car,360.0
1376,481,66,car,200.0
1377,481,68,van,440.0
1378,482,48,car,320.0
1379,482,55,car,140.0
1380,482,57,car,400.0
1381,482,66,car,200.0
1382,482,68,van,280.0
1383,483,48,car,360.0
1384,483,57,car,460.0
1385,483,66,car,180.0
1386,483,68,van,140.0
1387,484,48,car,380.0
1388,484,57,car,440.0
1389,484,66,car,180.0
1390,484,68,van,140.0
1391,485,48,car,400.0
1392,485,57,car,440.0
1393,485,66,car,180.0
1394,485,68,van,180.0
1395,486,48,car,440.0
1396,486,57,car,480.0
1397,486,66,car,160.0
1398,486,68,van,260.0
1399,487,48,car,440.0
1400,487,55,car,140.0
1401,487,57,car,500.0
1402,487,66,car,160.0
1403,487,68,van,320.0
1404,488,48,car,480.0
1405,488,55,car,140.0
1406,488,57,car,540.0
1407,488,66,car,200.0
1408,488,68,van,260.0
1409,489,48,car,520.0
1410,489,55,car,160.0
1411,489,57,car,580.0
1412,489,66,car,200.0
1413,489,68,van,260.0
1414,490,48,car,520.0
1415,490,55,car,140.0
1416,490,57,car,620.0
1417,490,66,car,140.0
1418,490,68,van,160.0
1419,491,48,car,600.0
1420,491,55,car,140.0
1421,491,57,car,660.0
1422,491,66,car,140.0
1423,491,68,van,260.0
1424,492,48,car,660.0
1425,492,55,car,160.0
1426,492,57,car,700.0
1427,492,66,car,180.0
1428,492,68,van,360.0
1429,493,48,car,700.0
1430,493,55,car,160.0
1431,493,57,car,780.0
1432,493,66,car,140.0
1433,493,68,van,240.0
1434,494,48,car,760.0
1435,494,55,car,160.0
1436,494,57,car,780.0
1437,494,68,van,140.0
1438,495,48,car,860.0
1439,495,55,car,160.0
1440,495,57,car,840.0
1441,495,66,car,140.0
1442,495,68,van,140.0
1443,496,48,car,920.0
1444,496,55,car,200.0
1445,496,57,car,980.0
1446,496,66,car,140.0
1447,496,68,van,140.0
1448,497,48,car,1020.0
1449,497,55,car,200.0
1450,497,57,car,980.0
1451,497,66,car,140.0
1452,497,68,van,120.0
1453,498,48,car,1120.0
1454,498,55,car,180.0
1455,498,66,car,140.0
1456,498,68,van,160.0
1457,499,48,car,1200.0
1458,499,55,car,200.0
1459,499,66,car,140.0
1460,499,68,van,220.0
1461,500,55,car,220.0
1462,500,68,van,200.0
1463,501,55,car,220.0
1464,501,68,van,180.0
1465,502,55,car,200.0
1466,502,68,van,140.0
1467,503,55,car,220.0
1468,503,68,van,140.0
1469,503,73,car,320.0
1470,504,55,car,260.0
1471,504,68,van,160.0
1472,504,73,car,320.0
1473,505,55,car,260.0
1474,505,68,van,160.0
1475,505,73,car,340.0
1476,506,55,car,260.0
1477,506,68,van,160.0
1478,506,73,car,340.0
1479,507,55,car,280.0
1480,507,68,van,140.0
1481,507,73,car,280.0
1482,508,55,car,280.0
1483,508,68,van,140.0
1484,508,73,car,280.0
1485,509,55,car,260.0
1486,509,66,car,140.0
1487,509,68,van,140.0
1488,509,73,car,280.0
1489,510,55,car,300.0
1490,510,73,car,260.0
1491,511,55,car,320.0
1492,511,73,car,280.0
1493,512,55,car,320.0
1494,512,68,van,100.0
1495,512,73,car,280.0
1496,512,74,truck,80.0
1497,513,55,car,340.0
1498,513,68,van,140.0
1499,513,73,car,240.0
1500,513,74,truck,80.0
1501,514,55,car,360.0
1502,514,68,van,140.0
1503,514,73,car,240.0
1504,515,55,car,420.0
1505,515,68,van,120.0
1506,515,73,car,240.0
1507,515,74,truck,80.0
1508,516,55,car,400.0
1509,516,68,van,160.0
1510,516,73,car,220.0
1511,517,55,car,420.0
1512,517,68,van,100.0
1513,517,73,car,220.0
1514,517,77,car,280.0
1515,518,55,car,480.0
1516,518,73,car,240.0
1517,518,77,car,260.0
1518,518,78,car,260.0
1519,519,55,car,480.0
1520,519,68,van,100.0
1521,519,73,car,220.0
1522,519,77,car,240.0
1523,519,78,car,260.0
1524,520,55,car,500.0
1525,520,68,van,100.0
1526,520,73,car,180.0
1527,520,74,truck,80.0
1528,520,77,car,240.0
1529,520,78,car,280.0
1530,521,55,car,520.0
1531,521,68,van,120.0
1532,521,73,car,160.0
1533,521,77,car,280.0
1534,521,78,car,280.0
1535,522,55,car,580.0
1536,522,68,van,100.0
1537,522,73,car,180.0
1538,522,77,car,240.0
1539,522,78,car,280.0
1540,523,55,car,620.0
1541,523,68,van,120.0
1542,523,73,car,180.0
1543,523,77,car,220.0
1544,523,78,car,300.0
1545,524,55,car,660.0
1546,524,68,van,120.0
1547,524,73,car,180.0
1548,524,76,car,160.0
1549,524,77,car,260.0
1550,524,78,car,340.0
1551,525,55,car,700.0
1552,525,68,van,100.0
1553,525,73,car,180.0
1554,525,76,car,160.0
1555,525,77,car,240.0
1556,525,78,car,340.0
1557,526,55,car,720.0
1558,526,68,van,140.0
1559,526,73,car,140.0
1560,526,76,car,180.0
1561,526,77,car,220.0
1562,526,78,car,340.0
1563,526,80,truck,100.0
1564,527,55,car,780.0
1565,527,68,van,100.0
1566,527,73,car,140.0
1567,527,76,car,180.0
1568,527,77,car,220.0
1569,527,78,car,320.0
1570,527,80,truck,80.0
1571,528,55,car,900.0
1572,528,68,van,100.0
1573,528,73,car,180.0
1574,528,76,car,160.0
1575,528,77,car,220.0
1576,528,78,car,300.0
1577,528,80,truck,100.0
1578,529,55,car,940.0
1579,529,68,van,100.0
1580,529,73,car,140.0
1581,529,76,car,160.0
1582,529,77,car,180.0
1583,529,78,car,260.0
1584,529,80,truck,120.0
1585,530,55,car,980.0
1586,530,73,car,140.0
1587,530,76,car,200.0
1588,530,77,car,180.0
1589,530,78,car,260.0
1590,530,80,truck,100.0
1591,531,73,car,180.0
1592,531,76,car,220.0
1593,531,77,car,200.0
1594,531,78,car,300.0
1595,531,80,truck,100.0
1596,532,73,car,160.0
1597,532,76,car,240.0
1598,532,77,car,200.0
1599,532,78,car,280.0
1600,532,80,truck,100.0
1601,533,68,van,100.0
1602,533,76,car,260.0
1603,533,77,car,180.0
1604,533,78,car,280.0
1605,533,80,truck,100.0
1606,534,68,van,120.0
1607,534,73,car,140.0
1608,534,76,car,260.0
1609,534,77,car,160.0
1610,534,78,car,280.0
1611,534,80,truck,100.0
1612,535,73,car,160.0
1613,535,76,car,240.0
1614,535,77,car,160.0
1615,535,78,car,220.0
1616,535,80,truck,120.0
1617,536,73,car,140.0
1618,536,76,car,280.0
1619,536,77,car,160.0
1620,536,78,car,200.0
1621,536,80,truck,140.0
1622,537,76,car,280.0
1623,537,77,car,160.0
1624,537,78,car,220.0
1625,537,80,truck,120.0
1626,538,68,van,100.0
1627,538,76,car,300.0
1628,538,77,car,140.0
1629,538,78,car,260.0
1630,538,80,truck,140.0
1631,539,68,van,120.0
1632,539,73,car,140.0
1633,539,74,truck,80.0
1634,539,76,car,360.0
1635,539,77,car,140.0
1636,539,78,car,260.0
1637,539,80,truck,140.0
1638,540,68,van,100.0
1639,540,73,car,160.0
1640,540,76,car,360.0
1641,540,77,car,140.0
1642,540,78,car,220.0
1643,540,80,truck,140.0
1644,541,76,car,360.0
1645,541,77,car,160.0
1646,541,78,car,200.0
1647,541,80,truck,120.0
1648,542,76,car,420.0
1649,542,77,car,140.0
1650,542,78,car,180.0
1651,542,80,truck,140.0
1652,543,68,van,100.0
1653,543,76,car,460.0
1654,543,77,car,140.0
1655,543,78,car,180.0
1656,543,80,truck,140.0
1657,544,76,car,500.0
1658,544,77,car,140.0
1659,544,78,car,220.0
1660,544,80,truck,160.0
1661,545,76,car,520.0
1662,545,78,car,220.0
1663,545,80,truck,160.0
1664,546,76,car,540.0
1665,546,78,car,200.0
1666,546,80,truck,140.0
1667,547,68,van,100.0
1668,547,76,car,620.0
1669,547,78,car,200.0
1670,547,80,truck,180.0
1671,548,73,car,140.0
1672,548,76,car,680.0
1673,548,78,car,180.0
1674,548,80,truck,160.0
1675,549,76,car,760.0
1676,549,78,car,140.0
1677,549,80,truck,160.0
1678,550,76,car,820.0
1679,550,77,car,140.0
1680,550,78,car,160.0
1681,550,80,truck,200.0
1682,551,76,car,940.0
1683,551,78,car,160.0
1684,551,80,truck,200.0
1685,552,76,car,1020.0
1686,552,78,car,160.0
1687,552,80,truck,180.0
1688,553,78,car,180.0
1689,553,80,truck,200.0
1690,554,68,van,100.0
1691,554,78,car,160.0
1692,554,80,truck,200.0
1693,555,78,car,140.0
1694,555,80,truck,220.0
1695,556,78,car,160.0
1696,556,80,truck,220.0
1697,557,78,car,140.0
1698,557,80,truck,240.0
1699,558,80,truck,260.0
1700,559,78,car,140.0
1701,559,80,truck,260.0
1702,560,78,car,160.0
1703,560,80,truck,260.0
1704,561,79,car,140.0
1705,561,80,truck,300.0
1706,562,79,car,140.0
1707,562,80,truck,300.0
1708,562,82,car,340.0
1709,563,79,car,160.0
1710,563,80,truck,320.0
1711,563,82,car,340.0
1712,564,79,car,160.0
1713,564,80,truck,320.0
1714,564,82,car,320.0
1715,565,78,car,160.0
1716,565,80,truck,320.0
1717,565,82,car,280.0
1718,566,69,car,140.0
1719,566,80,truck,340.0
1720,566,82,car,260.0
1721,567,80,truck,360.0
1722,567,82,car,280.0
1723,568,79,car,160.0
1724,568,80,truck,380.0
1725,568,82,car,280.0
1726,569,74,truck,120.0
1727,569,79,car,180.0
1728,569,80,truck,420.0
1729,569,82,car,280.0
1730,570,74,truck,80.0
1731,570,79,car,180.0
1732,570,80,truck,460.0
1733,570,82,car,280.0
1734,571,79,car,160.0
1735,571,80,truck,420.0
1736,571,82,car,240.0
1737,572,69,car,140.0
1738,572,79,car,180.0
1739,572,80,truck,460.0
1740,572,82,car,240.0
1741,573,69,car,140.0
1742,573,79,car,180.0
1743,573,80,truck,520.0
1744,573,82,car,240.0
1745,574,69,car,160.0
1746,574,79,car,160.0
1747,574,80,truck,520.0
1748,574,82,car,240.0
1749,575,69,car,160.0
1750,575,79,car,160.0
1751,575,80,truck,560.0
1752,575,82,car,220.0
1753,576,69,car,160.0
1754,576,79,car,160.0
1755,576,80,truck,580.0
1756,576,82,car,180.0
1757,577,69,car,160.0
1758,577,79,car,220.0
1759,577,80,truck,620.0
1760,577,82,car,200.0
1761,578,69,car,160.0
1762,578,79,car,260.0
1763,578,80,truck,640.0
1764,578,82,car,220.0
1765,579,69,car,160.0
1766,579,79,car,220.0
1767,579,80,truck,720.0
1768,579,82,car,200.0
1769,580,69,car,180.0
1770,580,79,car,240.0
1771,580,80,truck,800.0
1772,580,82,car,180.0
1773,581,69,car,200.0
1774,581,79,car,220.0
1775,581,80,truck,820.0
1776,581,82,car,160.0
1777,581,84,car,300.0
1778,582,69,car,240.0
1779,582,79,car,220.0
1780,582,80,truck,880.0
1781,582,82,car,160.0
1782,582,84,car,300.0
1783,583,69,car,240.0
1784,583,79,car,240.0
1785,583,80,truck,920.0
1786,583,82,car,160.0
1787,583,84,car,260.0
1788,584,69,car,260.0
1789,584,79,car,260.0
1790,584,82,car,180.0
1791,584,84,car,260.0
1792,585,69,car,280.0
1793,585,79,car,260.0
1794,585,82,car,180.0
1795,585,84,car,260.0
1796,586,67,car,140.0
1797,586,69,car,260.0
1798,586,79,car,280.0
1799,586,82,car,160.0
1800,586,84,car,240.0
1801,587,69,car,280.0
1802,587,79,car,280.0
1803,587,82,car,160.0
1804,587,84,car,260.0
1805,588,69,car,320.0
1806,588,79,car,300.0
1807,588,82,car,140.0
1808,588,84,car,220.0
1809,589,69,car,340.0
1810,589,79,car,360.0
1811,589,82,car,140.0
1812,589,84,car,200.0
1813,590,61,car,140.0
1814,590,67,car,140.0
1815,590,69,car,360.0
1816,590,79,car,360.0
1817,590,82,car,160.0
1818,590,84,car,240.0
1819,591,69,car,400.0
1820,591,79,car,360.0
1821,591,82,car,160.0
1822,591,84,car,240.0
1823,592,67,car,140.0
1824,592,69,car,420.0
1825,592,79,car,360.0
1826,592,82,car,140.0
1827,592,84,car,180.0
1828,593,67,car,140.0
1829,593,69,car,440.0
1830,593,79,car,400.0
1831,593,84,car,180.0
1832,594,69,car,500.0
1833,594,79,car,380.0
1834,594,84,car,200.0
1835,595,67,car,140.0
1836,595,69,car,540.0
1837,595,79,car,400.0
1838,595,82,car,140.0
1839,595,84,car,180.0
1840,596,67,car,140.0
1841,596,69,car,580.0
1842,596,79,car,460.0
1843,596,82,car,140.0
1844,596,84,car,160.0
1845,597,67,car,160.0
1846,597,69,car,640.0
1847,597,79,car,460.0
1848,597,82,car,140.0
1849,597,84,car,160.0
1850,598,67,car,180.0
1851,598,69,car,700.0
1852,598,79,car,460.0
1853,598,84,car,160.0
1854,599,67,car,160.0
1855,599,69,car,780.0
1856,599,79,car,500.0
1857,599,82,car,140.0
1858,599,84,car,160.0
1859,600,67,car,160.0
1860,600,69,car,860.0
1861,600,79,car,540.0
1862,600,84,car,140.0
1863,601,67,car,200.0
1864,601,69,car,940.0
1865,601,72,car,160.0
1866,601,79,car,580.0
1867,601,84,car,160.0
1868,602,67,car,180.0
1869,602,69,car,1040.0
1870,602,72,car,160.0
1871,602,79,car,600.0
1872,602,84,car,160.0
1873,603,67,car,160.0
1874,603,72,car,160.0
1875,603,79,car,600.0
1876,603,84,car,140.0
1877,604,67,car,180.0
1878,604,72,car,140.0
1879,604,79,car,700.0
1880,604,84,car,140.0
1881,605,67,car,200.0
1882,605,72,car,180.0
1883,605,79,car,760.0
1884,605,84,car,160.0
1885,606,67,car,200.0
1886,606,72,car,200.0
1887,606,79,car,760.0
1888,606,84,car,140.0
1889,607,67,car,240.0
1890,607,72,car,200.0
1891,607,79,car,800.0
1892,607,84,car,140.0
1893,608,67,car,240.0
1894,608,72,car,200.0
1895,608,79,car,920.0
1896,608,84,car,160.0
1897,609,67,car,220.0
1898,609,72,car,220.0
1899,609,79,car,1020.0
1900,610,67,car,200.0
1901,610,72,car,200.0
1902,611,67,car,220.0
1903,611,72,car,240.0
1904,612,67,car,260.0
1905,612,72,car,280.0
1906,613,67,car,280.0
1907,613,72,car,260.0
1908,613,84,car,140.0
1909,614,67,car,280.0
1910,614,72,car,280.0
1911,615,67,car,280.0
1912,615,72,car,320.0
1913,615,75,car,140.0
1914,616,67,car,300.0
1915,616,72,car,340.0
1916,616,75,car,140.0
1917,617,67,car,320.0
1918,617,72,car,340.0
1919,617,75,car,140.0
1920,618,67,car,360.0
1921,618,72,car,360.0
1922,618,75,car,140.0
1923,619,67,car,340.0
1924,619,72,car,420.0
1925,620,67,car,360.0
1926,620,72,car,420.0
1927,621,67,car,400.0
1928,621,72,car,460.0
1929,621,75,car,180.0
1930,622,67,car,420.0
1931,622,72,car,520.0
1932,622,75,car,160.0
1933,623,67,car,460.0
1934,623,72,car,560.0
1935,623,75,car,180.0
1936,624,67,car,420.0
1937,624,72,car,620.0
1938,624,75,car,200.0
1939,625,67,car,420.0
1940,625,72,car,680.0
1941,625,75,car,140.0
1942,626,67,car,460.0
1943,626,72,car,720.0
1944,626,75,car,160.0
1945,627,67,car,520.0
1946,627,72,car,780.0
1947,627,75,car,200.0
1948,628,67,car,560.0
1949,628,72,car,900.0
1950,628,75,car,200.0
1951,629,67,car,560.0
1952,629,72,car,1020.0
1953,629,75,car,200.0
1954,629,85,car,260.0
1955,630,67,car,620.0
1956,630,72,car,1080.0
1957,630,75,car,200.0
1958,630,85,car,240.0
1959,631,67,car,660.0
1960,631,75,car,220.0
1961,631,85,car,260.0
1962,632,67,car,720.0
1963,632,75,car,220.0
1964,632,85,car,260.0
1965,633,67,car,760.0
1966,633,75,car,240.0
1967,633,85,car,260.0
1968,633,87,car,420.0
1969,634,67,car,780.0
1970,634,75,car,260.0
1971,634,85,car,260.0
1972,634,87,car,360.0
1973,635,67,car,860.0
1974,635,75,car,240.0
1975,635,85,car,240.0
1976,635,87,car,340.0
1977,636,67,car,900.0
1978,636,75,car,280.0
1979,636,85,car,240.0
1980,636,87,car,360.0
1981,637,75,car,280.0
1982,637,85,car,200.0
1983,637,87,car,300.0
1984,638,75,car,280.0
1985,638,85,car,180.0
1986,638,87,car,300.0
1987,639,75,car,300.0
1988,639,85,car,220.0
1989,639,87,car,360.0
1990,640,75,car,300.0
1991,640,85,car,200.0
1992,640,87,car,320.0
1993,641,75,car,340.0
1994,641,85,car,180.0
1995,641,87,car,260.0
1996,642,75,car,340.0
1997,642,85,car,180.0
1998,642,87,car,300.0
1999,643,75,car,360.0
2000,643,85,car,200.0
2001,643,87,car,300.0
2002,644,75,car,420.0
2003,644,85,car,160.0
2004,644,87,car,280.0
2005,645,75,car,400.0
2006,645,85,car,160.0
2007,645,87,car,260.0
2008,646,75,car,420.0
2009,646,85,car,180.0
2010,646,87,car,240.0
2011,647,75,car,420.0
2012,647,85,car,180.0
2013,647,87,car,220.0
2014,648,70,car,140.0
2015,648,75,car,400.0
2016,648,85,car,180.0
2017,648,87,car,240.0
2018,649,75,car,500.0
2019,649,85,car,160.0
2020,649,87,car,260.0
2021,650,75,car,540.0
2022,650,85,car,160.0
2023,650,87,car,260.0
2024,651,70,car,140.0
2025,651,75,car,540.0
2026,651,85,car,160.0
2027,651,87,car,240.0
2028,652,70,car,140.0
2029,652,75,car,580.0
2030,652,87,car,240.0
2031,653,75,car,580.0
2032,653,85,car,140.0
2033,653,87,car,240.0
2034,654,70,car,140.0
2035,654,75,car,640.0
2036,654,85,car,140.0
2037,654,87,car,220.0
2038,655,70,car,180.0
2039,655,75,car,700.0
2040,655,85,car,140.0
2041,655,87,car,200.0
2042,656,70,car,160.0
2043,656,75,car,760.0
2044,656,85,car,160.0
2045,656,87,car,200.0
2046,657,70,car,160.0
2047,657,75,car,780.0
2048,657,85,car,140.0
2049,657,87,car,200.0
2050,658,70,car,180.0
2051,658,75,car,840.0
2052,658,85,car,140.0
2053,658,87,car,180.0
2054,659,70,car,180.0
2055,659,75,car,920.0
2056,659,87,car,160.0
2057,660,70,car,200.0
2058,660,75,car,900.0
2059,660,87,car,180.0
2060,661,70,car,200.0
2061,661,87,car,200.0
2062,662,70,car,180.0
2063,662,87,car,200.0
2064,662,93,car,320.0
2065,663,70,car,180.0
2066,663,87,car,180.0
2067,663,93,car,340.0
2068,664,70,car,220.0
2069,664,87,car,160.0
2070,664,93,car,300.0
2071,665,70,car,220.0
2072,665,87,car,160.0
2073,665,93,car,280.0
2074,666,70,car,200.0
2075,666,87,car,160.0
2076,666,93,car,300.0
2077,667,70,car,240.0
2078,667,87,car,140.0
2079,667,93,car,280.0
2080,668,70,car,260.0
2081,668,87,car,160.0
2082,668,93,car,260.0
2083,669,70,car,240.0
2084,669,87,car,160.0
2085,669,93,car,240.0
2086,670,70,car,280.0
2087,670,87,car,160.0
2088,670,93,car,300.0
2089,671,70,car,260.0
2090,671,87,car,160.0
2091,671,93,car,280.0
2092,672,70,car,260.0
2093,672,87,car,140.0
